LON,LAT,PLOTID,SAMPLEID,coded_2000_2010,coded_2009_2015,coded_last_change,coded_updated_2010_2015,coded_updated_2005_2010,fcdm,ccdc_2005_2010,ccdc_2010_2015
100.8013504197419,20.47013495805257,905,905,1,1,0,1,1,0,1,1
101.78716161253466,18.73755426957125,907,907,1,1,0,1,1,0,1,1
100.91804157514903,20.809967630034983,909,909,1,1,0,1,1,0,1,1
101.48182424746244,19.310769252367912,910,910,1,1,0,1,1,0,1,1
101.86315908557117,20.795414922432247,912,912,1,1,2015,1,1,0,1,2
101.56186413927749,19.477316906043672,913,913,1,1,0,1,1,0,1,1
101.68125024053697,20.048375932158454,914,914,1,1,0,1,1,0,1,1
100.71376467954025,20.757416185913993,915,915,1,1,0,1,1,0,1,1
100.5774004194109,20.80026582496649,916,916,1,1,0,1,1,0,1,1
101.3605516841063,18.619246146652706,920,920,1,1,2015,1,1,0,1,1
102.27306034971491,20.321373947002375,924,924,1,1,2015,1,1,0,1,1
102.10947713647676,20.39656293628318,927,927,3,1,2004,1,1,0,1,1
100.42567496792311,20.7439414566522,930,930,1,1,0,1,1,0,1,1
104.19590421537275,20.56149362244752,933,933,1,1,0,1,1,0,1,1
101.4273863412448,19.10864831344102,935,935,1,1,0,1,1,0,1,1
101.1417220808948,20.867100482104984,938,938,1,1,0,1,1,0,1,1
104.44060529876691,19.933032249677506,939,939,1,1,2015,1,1,0,1,3
102.10516522311298,19.58996564267226,940,940,1,1,0,1,1,0,1,1
103.17990962903357,19.998788928475054,941,941,1,1,0,1,1,0,1,1
100.6013854374969,20.62105192578465,945,945,1,1,0,1,1,0,1,1
104.25034212159039,20.362876113128696,947,947,1,1,0,1,1,0,1,1
101.7378441034365,19.814185137588492,950,950,1,1,0,1,1,0,1,1
101.56186413927749,21.141445969875086,953,953,1,1,0,1,1,0,1,1
104.44842064173875,20.526998315537334,954,954,1,1,0,1,1,0,1,1
102.5802841768838,20.142699036991,955,955,1,1,2014,1,1,0,1,1
101.74970186518688,20.78463513902281,956,956,1,1,2013,1,1,0,1,1
104.02369717540704,20.325955354951386,959,959,1,1,0,1,1,0,1,1
101.013981647493,21.377792721126934,960,960,1,1,0,1,1,0,1,1
102.24314645075373,20.202796329498597,963,963,1,1,2015,1,1,0,1,1
100.9652031275653,19.730102826994905,966,966,1,1,0,1,1,0,1,1
103.1696688347946,20.054843802204115,968,968,1,1,0,1,1,0,1,1
101.99925385111528,19.834127736895947,973,973,1,1,0,1,1,0,1,1
104.0767876086985,20.281488748387467,974,974,1,1,2013,1,1,0,1,1
103.48901991829909,20.130302286070155,975,975,1,1,0,1,1,0,1,1
102.65385619865317,20.401683333402662,976,976,1,1,0,1,1,0,1,1
101.25140637708579,18.345709142638313,980,980,1,1,0,1,1,0,1,1
100.8442000587944,21.110184597987725,981,981,1,1,2004,1,1,0,1,1
102.13588760582986,20.821286402614888,984,984,1,1,2003,1,1,0,1,1
101.72329139583377,21.03984651124117,985,985,1,1,2015,1,1,0,1,2
104.6502720860804,20.15590427166756,986,986,1,1,0,1,1,0,1,1
102.55495168587161,19.27654344004296,987,987,1,1,0,1,1,0,1,1
102.32695926676209,19.513698675050513,989,989,1,1,0,1,1,0,1,1
101.37240944585668,20.394137485016056,993,993,1,1,2005,1,1,0,1,1
101.36755854332243,19.28947918013428,994,994,1,1,2011,1,1,0,1,1
103.74018887173892,20.718878460225262,997,997,1,1,0,1,1,0,1,1
101.94751089075,20.770621420590548,35,35,1,1,2015,1,1,0,2,3
101.64864139572343,19.026452464944086,165,165,1,1,2005,1,1,0,2,2
101.11073020359267,19.68887015545382,185,185,1,1,2014,1,1,0,2,2
101.51874500563976,19.189766183597015,189,189,1,1,2005,1,1,0,2,1
101.09995042018323,20.501126835354693,192,192,1,1,2015,1,1,0,2,1
104.47617858401804,20.02789434368053,336,336,1,1,2010,1,1,0,2,3
104.2233926630668,20.586556618874457,349,349,1,1,0,1,1,0,2,1
101.04200908435752,20.563919073714647,401,401,1,1,2005,1,1,0,2,1
102.0264728042241,21.087547052827915,457,457,1,1,2015,1,1,0,2,2
101.10722677398459,18.376701019940434,551,551,1,1,2006,1,1,0,2,1
101.67343489756513,20.655008243524364,597,597,1,1,2013,1,1,0,2,1
104.67048417997309,19.851914379521514,672,672,1,1,2010,1,1,0,2,3
101.62896829100121,20.77304687185767,842,842,1,1,0,1,1,0,2,1
101.45999518605834,19.66219019151547,876,876,3,1,2006,1,3,0,2,1
103.03626901510286,20.93689957968107,929,929,1,1,0,1,1,0,2,1
101.66858399503089,20.122486943098313,952,952,1,1,0,1,1,0,2,1
104.01830728370231,19.930606798410384,159,159,1,1,2009,1,1,0,3,4
102.82309879818129,20.871681890053996,387,387,1,1,0,1,1,0,3,4
103.02818417754578,20.44210752118804,432,432,1,1,2010,1,1,0,3,5
102.3067471728694,19.574604451313817,649,649,1,1,2014,1,1,0,3,5
101.5836932006816,20.286878640092187,925,925,1,1,2015,1,1,0,3,4
104.57077118343582,20.02978080577718,145,145,1,1,2000,1,1,0,4,1
102.41104157735568,19.758669253029908,389,389,1,1,2007,1,1,0,4,1
101.66022966288858,20.91048911032796,419,419,1,1,2015,1,1,0,4,1
102.77836269703215,20.30358730437681,433,433,1,1,0,1,1,0,4,1
101.9731128763474,20.8115845975464,440,440,4,1,2015,1,1,0,4,3
101.7370356196808,20.577393802976438,506,506,1,1,0,1,1,0,4,2
101.79632442843268,19.08924470330404,508,508,1,1,2013,1,1,0,4,1
103.03977244471092,20.350209867622613,609,609,1,1,2006,1,1,0,4,1
101.62869879641597,20.094998495404255,698,698,1,1,2005,1,1,0,4,1
100.77467045580354,21.170281890495325,734,734,1,1,2004,1,1,0,4,1
102.01192009662137,19.76756257434269,847,847,1,1,2014,1,1,0,4,1
100.97247948136668,19.920635498756656,926,926,1,1,2001,1,1,0,4,1
104.27756107469921,19.917671058319062,990,990,1,1,2014,1,1,0,4,2
104.29588670649525,20.72750228695281,28,28,1,1,0,1,1,0,5,5
104.4834549378194,19.89368604023307,96,96,1,1,2015,1,1,0,5,5
101.35570078157205,17.803755531729003,101,101,1,1,0,1,1,0,5,5
101.73056774963513,20.43105824319337,121,121,1,1,2001,1,1,0,5,5
102.39810583726435,20.4094986763745,136,136,4,1,2014,1,1,0,5,4
104.32364464877455,20.725346330270924,164,164,1,1,2015,1,1,0,5,5
101.96907045756886,20.800804814136963,169,169,1,1,2003,1,1,0,5,5
103.92991305974496,20.884078640974842,237,237,1,1,2004,1,1,0,5,5
102.46763544025521,19.702344884715615,261,261,1,1,0,1,1,0,5,5
101.7580561973292,19.200545967006448,263,263,3,1,2010,1,1,0,5,5
100.51514717022143,20.307899217740584,286,286,1,1,0,1,1,0,5,5
102.61936089174299,19.831163296458353,291,291,1,1,2014,1,1,0,5,5
102.25985511503836,19.53552773645462,301,301,4,1,2010,1,1,0,5,5
104.58909681523187,19.857573765811466,355,355,1,1,2010,1,1,0,5,5
103.89460926907906,20.139734596553406,395,395,1,1,0,1,1,0,5,5
102.05396125191817,19.969414018684347,399,399,1,1,2008,1,1,0,5,5
101.79713291218839,21.029066727831733,409,409,1,1,0,1,1,0,5,5
101.69095204560546,19.20216293451786,436,436,1,1,0,1,1,0,5,5
101.51874500563976,20.20899470495902,441,441,1,1,2015,1,1,0,5,5
103.57660565850075,20.04217755669803,448,448,1,1,2014,1,1,0,5,5
102.9839870655671,20.158060228349445,548,548,1,1,0,1,1,0,5,5
102.38786504302539,20.41866149227252,572,572,1,1,0,1,1,0,5,5
101.23820114240922,18.16110535175175,595,595,1,1,0,1,1,0,5,5
102.50859861721105,19.33044235709013,608,608,1,1,0,1,1,0,5,5
100.95038092537733,20.96681347864225,700,700,1,1,2015,1,1,0,5,5
102.24799735328799,20.071821961073972,750,750,1,1,2003,1,1,0,5,4
102.4827271370284,19.482976292333625,764,764,1,1,0,1,1,0,5,4
101.56024717176608,19.122662031873286,820,820,1,1,2015,1,1,0,5,5
102.5239598085695,20.760919615522056,856,856,1,1,0,1,1,0,5,5
101.70793020447532,19.259834775758335,866,866,1,1,0,1,1,0,5,5
102.47572027781227,20.464745066347852,908,908,1,1,0,1,1,0,5,5
104.26246937792601,20.8972838756514,995,995,1,1,0,1,1,0,5,5
100.74664301893903,19.935727195529864,34,34,1,1,0,1,1,2005,1,1
101.36594157581102,20.810506619205455,42,42,1,1,0,1,1,2005,1,1
101.12124049241686,20.1532093258152,57,57,1,1,0,1,1,2005,1,1
104.94132623813513,20.11952250266072,73,73,1,1,0,1,1,2005,1,1
102.49593237170497,19.69668549842566,130,130,1,1,2014,1,1,2005,1,1
104.11074392643822,20.251574849426287,140,140,3,1,2004,1,1,2005,1,1
100.49978597886297,20.185279181458267,160,160,1,1,0,1,1,2005,1,1
101.37079247834527,20.74124651079984,163,163,1,1,2004,1,1,2005,1,1
102.61639645130539,20.434561672801436,241,241,1,1,0,1,1,2005,1,1
103.21683038721088,20.547210409430022,319,319,1,1,0,1,1,2005,1,1
101.76587154030103,21.0678739481057,365,365,1,1,0,1,1,2005,1,1
104.68126396338252,20.001214379742176,378,378,1,1,2015,1,1,2005,1,1
101.93026323729491,20.65339127601295,391,391,1,1,0,1,1,2005,1,1
101.33845312811697,18.902215461150355,398,398,1,1,0,1,1,2005,1,1
101.75751720815872,19.17440499223857,534,534,1,1,0,1,1,2005,1,1
104.37538760913984,20.58116672716974,558,558,1,1,2015,1,1,2005,1,1
101.2214924781246,20.754990734646867,559,559,1,1,2004,1,1,2005,1,1
101.48667514999669,20.158868712105154,588,588,1,1,0,1,1,2005,1,1
100.85929175556761,20.542090012310542,625,625,1,1,0,1,1,2005,1,1
102.03267117968453,20.30089235852445,684,684,1,1,0,1,1,2005,1,1
103.17398074815839,20.82452033763772,969,969,1,1,0,1,1,2005,1,1
104.57238815094725,20.06158116683501,887,887,1,1,2015,1,1,2005,2,1
101.64729392279726,20.492503008627143,898,898,1,1,2005,1,1,2005,2,1
102.77944067537308,19.687792177112875,129,129,1,1,2006,1,1,2005,4,1
100.71160872285836,21.203699219064568,204,204,3,1,2015,1,1,2005,4,1
102.6029217220436,20.686269615411724,482,482,1,1,0,1,1,2005,4,1
101.1538493372304,17.648257156047915,705,705,1,1,2009,1,1,2005,4,1
101.73514915758415,20.503552286621815,714,714,1,1,2005,1,1,2005,4,2
104.44249176086356,20.235405174312138,194,194,1,1,2010,1,1,2005,5,5
102.67299031420492,20.91614849661791,210,210,1,1,2011,1,1,2005,5,5
104.26570331294883,20.781131709414748,816,816,1,1,2013,1,1,2005,5,5
104.75348851222573,20.11170715968888,884,884,1,1,2015,1,1,2005,5,5
102.53312262446751,20.291999037211667,124,124,1,1,2014,1,1,2006,1,2
101.58881359780108,19.964832610735336,142,142,1,1,0,1,1,2006,1,1
104.65350602110324,20.228398315096005,168,168,1,1,2015,1,1,2006,1,1
102.57112136098577,19.423148494411265,381,381,1,1,0,1,1,2006,1,1
101.49260403087187,18.374006074088076,402,402,1,1,0,1,1,2006,1,1
101.93484464524391,19.501032429544427,406,406,1,1,0,1,1,2006,1,1
100.44427009430439,19.70045842261896,602,602,1,1,2015,1,1,2006,1,1
101.07165348873346,20.229745788022186,726,726,1,1,0,1,1,2006,1,2
101.71493706369145,18.9318598655263,841,841,1,1,0,1,1,2006,1,1
100.89324807330733,20.922616366663572,861,861,1,1,2001,1,1,2006,1,1
101.95263128786948,20.432405716119547,949,949,1,1,0,1,1,2006,1,1
104.31582930580271,19.95432232191114,988,988,1,1,2013,1,1,2006,1,1
103.76471287899538,20.614045066568515,998,998,1,1,0,1,1,2006,1,1
101.06841955371064,20.05241835093699,146,146,1,1,2006,1,1,2006,2,1
100.62806540143525,19.63820517342948,219,219,1,1,2015,1,1,2006,2,3
104.04660421515209,20.085835679506236,492,492,1,1,2014,1,1,2006,2,1
100.75499735108133,19.9750734049743,651,651,1,1,2006,1,1,2006,2,1
102.70910258862654,20.579010770487855,716,716,1,1,2007,1,1,2006,2,1
102.46224554855048,20.61512304490946,725,725,1,1,0,1,1,2006,2,1
102.91769139759909,20.091225571210956,757,757,3,1,2007,1,3,2006,2,1
103.87843959396491,20.70405625803729,802,802,1,1,0,1,1,2006,2,1
101.31365962627527,18.112057337238824,906,906,1,1,2006,1,1,2006,2,1
102.38247515132068,20.613506077398043,918,918,1,1,2014,1,1,2006,2,1
100.65636233288501,21.033378641195508,117,117,1,1,2014,1,1,2006,4,1
101.41930150368772,20.720225933151443,196,196,1,1,0,1,1,2007,1,1
101.95532623372183,19.339874667573387,225,225,1,1,2014,1,1,2007,1,1
104.55675746500356,19.660573224004054,247,247,1,1,0,1,1,2007,1,1
101.68637063765645,20.285531167166006,370,370,1,1,2015,1,1,2007,1,1
101.40744374193734,17.790011307881976,765,765,1,1,0,1,1,2007,1,1
102.02216089086033,19.584036761797073,853,853,1,1,0,1,1,2007,1,1
101.8979238870666,19.860807700834297,238,238,3,1,2008,1,3,2007,2,2
101.67612984341748,20.115210589296947,686,686,1,1,0,1,1,2007,2,1
100.8358457266521,19.96995300785482,825,825,1,1,2001,1,1,2007,2,1
104.08918435961935,20.043794524209442,838,838,1,1,0,1,1,2007,2,1
101.8701659447873,19.335293259624375,851,851,1,1,0,1,1,2007,2,2
102.9726682929872,20.780053731073803,983,983,1,1,2014,1,1,2007,2,1
101.64298200943348,21.11719145720386,456,456,1,1,2007,1,1,2007,3,5
104.41688977526616,20.674681348246583,103,103,1,1,2000,1,1,2007,5,5
104.91680223087866,20.07263044482968,917,917,4,1,2015,1,1,2007,5,5
101.78770060170514,19.857573765811466,155,155,1,1,0,1,1,2008,1,2
101.65672623328051,21.189146511461832,158,158,1,1,0,1,1,2008,1,1
103.69841721102736,20.3599116726911,203,203,1,1,0,1,1,2008,1,1
103.7851944674733,20.303317809791572,285,285,1,1,0,1,1,2008,1,1
101.75428327313588,20.244029001039685,342,342,1,1,0,1,1,2008,1,1
101.77880728039236,20.054843802204115,361,361,1,1,2015,1,1,2008,1,1
103.1688603510389,20.12518188895067,502,502,1,1,0,1,1,2008,1,1
103.92155872760264,20.63695210631356,553,553,1,1,2015,1,1,2008,1,1
104.3969471759587,20.093920517063314,621,621,1,1,0,1,1,2008,1,1
101.86720150434971,19.31481167114645,723,723,1,1,0,1,1,2008,1,1
103.02144681291489,20.383088207021387,823,823,1,1,0,1,1,2008,1,1
100.9689760517586,21.00669867725716,991,991,1,1,2007,1,1,2008,1,1
100.90510583505771,20.688695066678847,67,67,1,1,2008,1,1,2008,2,1
102.43960800339067,20.69246799087215,312,312,1,1,2014,1,1,2008,2,1
102.35013580109236,20.71833947105479,335,335,1,1,2008,1,1,2008,2,1
101.75859518649966,19.236388746842817,359,359,3,1,2010,1,1,2008,2,1
100.56203922805246,20.66848297278616,501,501,1,1,0,1,1,2008,2,1
100.91265168344431,20.00552629310595,632,632,1,1,2008,1,1,2008,2,1
101.41283363364207,20.266666546199495,653,653,1,1,0,1,1,2008,2,2
103.00527713780073,20.259659686983365,656,656,1,1,0,1,1,2008,2,1
101.36459410288484,19.34742051595999,267,267,3,1,2007,1,3,2008,3,5
103.77333670572293,20.433214199875255,527,527,1,1,2015,1,1,2008,3,4
102.98237009805568,20.458546690887427,425,425,1,1,2014,1,1,2008,4,2
101.11800655739403,17.570912210085226,46,46,1,1,2015,1,1,2008,5,4
101.22796034817026,19.455757339224803,431,431,1,1,2011,1,1,2008,5,5
103.97357118255317,19.899345426523023,23,23,1,1,2003,1,1,2009,1,1
104.04983815017492,19.95863423527491,99,99,1,1,0,1,1,2009,1,1
103.25563760748484,20.25211383859676,178,178,1,1,2002,1,1,2009,1,1
100.8795038494603,20.218696510027513,266,266,1,1,0,1,1,2009,1,1
104.1624868868035,19.9893566179918,383,383,1,1,2003,1,1,2009,1,1
103.37448471957386,20.5590681711804,516,516,1,1,2010,1,1,2009,1,1
100.35587587034703,20.441029542847094,540,540,1,1,2015,1,1,2009,1,1
103.15484663260663,20.09203405496666,557,557,1,1,0,1,1,2009,1,1
100.65744031122595,19.989626112577035,728,728,1,1,0,1,1,2009,1,1
100.9937695536003,20.9506438035281,748,748,1,1,0,1,1,2009,1,1
103.13544302246966,20.764962034300595,761,761,1,1,0,1,1,2009,1,1
104.09726919717643,20.9611540923523,849,849,1,1,2009,1,1,2009,1,1
101.80629572808641,19.89045210521024,862,862,1,1,2015,1,1,2009,1,1
100.67980836180053,20.574429362538844,889,889,1,1,0,1,1,2009,1,1
102.39810583726435,20.149705896207134,903,903,1,1,0,1,1,2009,1,1
103.2680343584057,20.15913820669039,944,944,1,1,2002,1,1,2009,1,2
101.07785186419389,20.21627105876039,992,992,1,1,0,1,1,2009,1,1
102.1579861618192,19.63928315177042,268,268,1,1,0,1,1,2009,2,1
101.79740240677363,20.128146329388265,423,423,1,1,2009,1,1,2009,2,2
100.83881016708969,20.844462936945174,439,439,1,1,2015,1,1,2009,2,1
101.53087226197536,21.08727755824268,468,468,1,1,2015,1,1,2009,2,1
104.33388544301351,20.00956871188449,596,596,1,1,2015,1,1,2009,2,3
102.10732117979487,21.036073587047866,605,605,1,1,2008,1,1,2009,2,1
101.48263273121815,20.679532250780827,745,745,1,1,2015,1,1,2009,2,2
101.5055397709632,19.705039830567973,919,919,1,1,0,1,1,2009,2,1
101.9512838149433,19.396738025058152,979,979,1,1,0,1,1,2009,2,3
102.62178634301011,20.249688387329638,601,601,1,1,2012,1,1,2009,3,5
104.24953363783469,19.944081527672175,683,683,1,1,2015,1,1,2009,3,4
104.31987172458125,19.735762213284858,16,16,3,1,2011,1,1,2009,4,1
102.90825908711582,20.424051383977236,467,467,1,1,2009,1,1,2009,5,5
101.17972081741304,20.285531167166006,477,477,1,1,0,1,1,2009,5,5
101.94481594489764,21.063292540156688,75,75,1,1,0,1,1,2010,1,1
102.04991883313963,20.07640336902298,269,269,3,1,0,1,3,2010,1,1
103.1764061994255,20.88704308141244,337,337,1,1,2014,1,1,2010,1,1
100.96843706258814,19.84409903654967,434,434,1,1,0,1,1,2010,1,1
104.13742389037657,20.640455535921628,481,481,1,1,2015,1,1,2010,1,1
104.06492984694812,20.671447413223753,522,522,1,1,0,1,1,2010,1,1
101.9370006019258,19.64655950557179,532,532,1,1,0,1,1,2010,1,1
103.89137533405624,20.572273405856958,538,538,1,1,2015,1,1,2010,1,2
100.54829500420543,19.99663297179317,545,545,1,1,0,1,1,2010,1,1
100.86306467976091,20.21627105876039,546,546,1,1,0,1,1,2010,1,1
101.52332641358876,19.448480985423437,610,610,1,1,0,1,1,2010,1,1
102.67676323839822,20.505438748718465,640,640,1,1,0,1,1,2010,1,1
102.16391504269438,20.12410391060973,666,666,1,1,0,1,1,2010,1,1
100.73155132216581,19.702883873886083,691,691,1,1,0,1,1,2010,1,1
101.74485096265263,20.450192358745113,713,713,3,1,2015,1,1,2010,1,1
102.93682551315082,20.467170517614974,759,759,1,1,2013,1,1,2010,1,1
102.19544590916699,20.163450120054165,771,771,1,1,2003,1,1,2010,1,1
101.40663525818164,19.15419289834588,777,777,1,1,0,1,1,2010,1,1
101.09078760428521,17.649065639803624,803,803,1,1,2014,1,1,2010,1,3
101.07084500497776,18.411735316021097,892,892,1,1,0,1,1,2010,1,1
103.87817009937967,20.44722791830752,921,921,1,1,2001,1,1,2010,1,1
101.75185782186877,19.55304488449495,951,951,1,1,2004,1,1,2010,1,1
101.90978164881697,20.89809235940711,958,958,1,1,2004,1,1,2010,1,1
102.68053616259152,20.494658965309032,157,157,1,1,2011,1,1,2010,2,1
101.57506937395405,18.738362753326953,198,198,1,1,0,1,1,2010,2,2
104.56538129173111,19.96186817029774,243,243,1,1,2015,1,1,2010,2,3
100.77170601536595,21.223372323786787,260,260,1,1,2012,1,1,2010,2,1
104.41284735648762,19.752201382984246,306,306,1,1,2009,1,1,2010,2,2
101.83971305665565,20.411924127641623,525,525,1,1,2010,1,1,2010,2,2
102.58890800361134,20.359372683520633,620,620,1,1,2014,1,1,2010,2,2
101.26595908468852,18.804388926709738,937,937,1,1,2015,1,1,2010,2,2
101.4861361608262,19.981271780434724,44,44,4,1,2010,1,1,2010,3,5
101.99170800272869,19.531215823090843,249,249,1,1,2008,1,1,2010,3,5
101.41040818237494,19.301606436469893,353,353,1,1,2014,1,1,2010,3,5
100.9471469903545,20.162911130883693,413,413,1,1,2004,1,1,2010,3,4
102.4533522272377,19.6654241265383,637,637,1,1,2010,1,1,2010,3,4
101.47589536658725,17.858193437946646,665,665,1,1,0,1,1,2010,3,4
101.99548092692199,19.78103730360448,749,749,1,1,0,1,1,2010,3,4
102.2180834543268,19.659225751077877,911,911,1,1,2006,1,1,2010,3,5
103.38849843800612,20.735048135339415,563,563,1,1,2013,1,1,2010,4,3
101.976077316785,19.88802665394312,703,703,1,1,2003,1,1,2010,4,2
102.41211955569662,20.650696330160592,299,299,1,1,0,1,1,2010,5,5
101.20235836257285,19.84571600406109,495,495,1,1,0,1,1,2010,5,5
103.4860554778615,20.753912756305926,682,682,1,1,0,1,1,2010,5,5
102.4991663067278,20.288226113018364,106,106,1,1,2011,1,1,2011,1,2
102.0151540316442,19.40024145466622,111,111,1,1,0,1,1,2011,1,1
102.97886666844762,20.268822502881385,213,213,1,1,2011,1,1,2011,1,2
102.29758435697137,19.722556978608303,421,421,1,1,2014,1,1,2011,1,2
102.70371269692181,20.771429904346256,461,461,1,1,0,1,1,2011,1,1
100.99619500486743,20.342933513821244,498,498,1,1,2015,1,1,2011,1,1
100.76092623195652,20.262354632835724,655,655,1,1,0,1,1,2011,1,1
102.00194879696764,20.294154993893553,664,664,1,1,0,1,1,2011,1,1
103.7339904962785,20.05457430761888,670,670,1,1,2015,1,1,2011,1,3
101.85857767762216,21.05332124050296,692,692,1,1,2013,1,1,2011,1,1
104.0234276808218,20.88246167346343,708,708,1,1,2015,1,1,2011,1,1
103.83909338452048,20.541820517725306,760,760,1,1,0,1,1,2011,1,1
101.46134265898452,20.890277016435267,936,936,3,1,2011,1,1,2011,1,2
100.91588561846714,19.73037232158014,982,982,1,1,2003,1,1,2011,1,3
104.48049049738181,20.633987665875967,22,22,1,1,2012,1,1,2011,2,3
104.41311685107284,20.69381546379833,61,61,4,1,2007,1,4,2011,2,2
102.72904518793398,20.067510047710197,593,593,1,1,2006,1,1,2011,2,3
101.89765439248137,19.38784470374537,661,661,1,1,2009,1,1,2011,2,1
101.0005069182312,20.695162936724508,721,721,1,1,2015,1,1,2011,2,1
100.75607532942227,19.953783332740667,773,773,1,1,0,1,1,2011,2,1
101.44894590806366,19.565441635415798,127,127,3,1,2015,1,1,2011,3,5
104.38212497377073,20.615662034079932,43,43,1,1,2011,1,1,2011,5,4
100.62806540143525,19.831702285628825,281,281,1,1,2011,1,1,2011,5,5
104.0662773198743,20.88569560848626,568,568,1,1,2004,1,1,2011,5,5
101.56159464469225,19.32801690582301,831,831,1,1,2003,1,1,2011,5,5
101.77665132371047,19.939500119723167,69,69,1,1,2007,1,1,2012,1,1
103.66742533372523,20.28607015633648,72,72,1,1,0,1,1,2012,1,1
103.99270529810491,20.18393170853209,173,173,1,1,0,1,1,2012,1,1
102.49862731755732,19.653296870202688,205,205,1,1,2014,1,1,2012,1,1
100.54964247713161,19.74869795337618,224,224,1,1,0,1,1,2012,1,1
101.3988199152098,17.85927141628759,275,275,1,1,0,1,1,2012,1,1
101.74431197348217,19.641708603037547,308,308,1,1,0,1,1,2012,1,3
102.62097785925441,20.343741997576952,327,327,1,1,2014,1,1,2012,1,1
100.9139991563705,21.095092901214517,354,354,1,1,0,1,1,2012,1,1
104.39640818678822,20.131649758996332,375,375,1,1,0,1,1,2012,1,1
104.10373706722208,20.52915427221922,376,376,1,1,0,1,1,2012,1,1
101.52898579987871,19.66811907239066,503,503,1,1,0,1,1,2012,1,1
101.68529265931551,20.87653279258824,520,520,1,1,2012,1,1,2012,1,2
102.54336341870648,19.88614019184647,530,530,1,1,2012,1,1,2012,1,2
101.80009735262598,19.9855836937985,591,591,1,1,2014,1,1,2012,1,1
101.5642895905446,19.634432249236177,669,669,1,1,0,1,1,2012,1,1
101.99979284028575,20.146471961184304,729,729,1,1,0,1,1,2012,1,1
101.17406143112309,21.148722323676456,747,747,1,1,2003,1,1,2012,1,1
103.37313724664767,20.681957702047953,779,779,1,1,2008,1,1,2012,1,1
103.31169248121391,20.479297773950588,837,837,1,1,0,1,1,2012,1,1
101.3958554747722,18.361609323167226,894,894,1,1,0,1,1,2012,1,2
104.25465403495417,20.497892900331863,382,382,1,1,0,1,1,2012,2,1
103.01093652409068,20.172882430537417,587,587,1,1,2008,1,1,2012,2,1
101.10884374149602,20.042986040453737,612,612,1,1,0,1,1,2012,2,2
102.42209085535035,20.606768712767146,685,685,3,1,0,1,3,2012,2,2
104.1263746123819,20.243490011869213,712,712,1,1,0,1,1,2012,2,1
101.51739753271357,20.503013297451343,400,400,1,1,2012,1,1,2012,3,5
101.36351612454389,17.750126109267068,451,451,4,1,2013,1,1,2012,3,5
101.70361829111155,19.06633766355899,704,704,1,1,2009,1,1,2012,3,4
102.5037477146768,19.575412935069526,109,109,1,1,2007,1,1,2012,4,2
101.20936522178899,20.270708964978034,603,603,1,1,2011,1,1,2012,4,2
102.67272081961968,20.07263044482968,893,893,1,1,2012,1,1,2012,4,2
102.46035908645383,20.326494344121855,95,95,1,1,0,1,1,2012,5,5
104.11855926941006,20.720225933151443,323,323,1,1,0,1,1,2012,5,4
103.08935944839432,20.71402755769102,341,341,1,1,2011,1,1,2012,5,5
100.58656323530893,19.83655318816307,350,350,1,1,0,1,1,2012,5,5
101.34222605231027,19.870240011317552,474,474,1,1,2015,1,1,2012,5,5
101.15438832640088,20.523764380514503,549,549,1,1,2015,1,1,2012,5,5
102.05854265986717,19.89961492110826,805,805,1,1,2012,1,1,2012,5,5
102.46547948357332,19.683480263749104,2,2,1,1,0,1,1,2013,1,1
101.23766215323876,18.30797990070529,25,25,1,1,0,1,1,2013,1,1
104.54867262744648,19.900153910278732,97,97,1,1,2015,1,1,2013,1,1
101.11288616027456,17.49949614499772,131,131,1,1,2015,1,1,2013,1,1
101.3710619729305,18.263782788726612,182,182,1,1,0,1,1,2013,1,1
102.20811215467307,20.976245789125507,183,183,1,1,2015,1,1,2013,1,2
102.19194247955892,19.59589452354745,191,191,1,1,0,1,1,2013,1,1
100.96008273044582,17.644214737269376,343,343,1,1,0,1,1,2013,1,1
101.67316540297989,20.729388749049463,358,358,1,1,0,1,1,2013,1,2
104.78663634620975,19.951896870644017,396,396,1,1,2015,1,1,2013,1,1
100.21519969685392,20.477950301024407,443,443,1,1,0,1,1,2013,1,1
101.23038579943739,19.683210769163868,554,554,1,1,2002,1,1,2013,1,1
103.891105839471,20.639377557580687,581,581,1,1,2015,1,1,2013,1,2
102.86082804011431,20.77035192600531,628,628,1,1,2014,1,1,2013,1,1
101.9949419377515,19.965641094491044,641,641,1,1,2011,1,1,2013,1,2
101.49260403087187,20.852278279917012,657,657,1,1,0,1,1,2013,1,2
101.53248922948679,18.98656726632918,754,754,1,1,0,1,1,2013,1,1
101.41984049285819,18.755340912196814,902,902,1,1,2005,1,1,2013,1,1
101.46080366981404,20.99160698048395,946,946,1,1,2012,1,1,2013,1,3
102.90071323872922,20.952260771039516,962,962,1,1,0,1,1,2013,1,1
101.43789663006899,17.848491632878158,967,967,1,1,0,1,1,2013,1,1
104.27378815050591,19.882906256823638,1,1,1,1,2013,1,1,2013,2,3
104.58101197767479,19.722287484023067,496,496,1,1,2007,1,1,2013,2,3
100.45693633981048,20.408690192618792,533,533,1,1,2014,1,1,2013,2,1
102.23074969983288,20.98379163751211,550,550,1,1,2013,1,1,2013,2,2
101.34815493318546,20.932048677146827,633,633,1,1,2011,1,1,2013,2,1
101.54542496957811,20.61108062613092,873,873,1,1,0,1,1,2013,2,2
