LON,LAT,PLOTID,SAMPLEID,frel_change0510,frel_change1015,coded_2000_2010,coded_2009_2015,coded_last_change,coded_updated_2010_2015,coded_updated_2005_2010,fcdm,ccdc_2005_2010,ccdc_2010_2015,ccdc_0510_buffer_disturbance_1px,ccdc_1015_buffer_disturbance_1px,coded_0510_buffer_disturbance_1px,coded_1015_buffer_disturbance_1px,fcdm_0510_buffer_disturbance_1px,fcdm_1015_buffer_disturbance_1px,frel_0510_buffer_disturbance_1px,frel_1015_buffer_disturbance_1px,ccdc_0510_buffer_disturbance_2px,ccdc_1015_buffer_disturbance_2px,coded_0510_buffer_disturbance_2px,coded_1015_buffer_disturbance_2px,fcdm_0510_buffer_disturbance_2px,fcdm_1015_buffer_disturbance_2px,frel_0510_buffer_disturbance_2px,frel_1015_buffer_disturbance_2px
101.94480864178205,21.063161747224783,75,75,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1
100.96839146826863,19.844117713249737,434,434,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,3,5,1,1,1,5,1,1,3,5,1,1
104.06496863876964,20.67149445395806,522,522,22,22,1,1,0,1,1,2010,1,1,5,5,1,1,1,3,1,1,5,5,1,1,5,3,1,1
101.93712588075753,19.646498984777285,532,532,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,5,1,1
100.54841064888546,19.996667617951957,545,545,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,1,5,1,1,5,5,1,1,5,5,1,1
100.86314374267336,20.21615286973021,546,546,44,44,1,1,0,1,1,2010,1,1,5,5,1,1,1,3,1,1,5,5,1,1,1,3,1,1
101.52325833018553,19.44837823172599,610,610,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1
102.67673697684678,20.505313191434333,640,640,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1
102.16389580765234,20.12420367574511,666,666,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,5,3,1,1,5,5,1,1,5,3,1,1
100.7316961260764,19.70279868854084,691,691,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,5
101.40669338944745,19.154286717821346,777,777,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,1
101.07080457881938,18.411834081710637,892,892,22,22,1,1,0,1,1,2010,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
102.01511770576285,19.400275065815343,111,111,22,22,1,1,0,1,1,2011,1,1,1,1,1,1,5,3,1,1,1,5,1,1,5,3,1,1
102.70379961759598,20.77144223713493,461,461,22,22,1,1,0,1,1,2011,1,1,5,5,1,1,5,3,1,1,5,5,5,5,5,3,1,1
100.76100431769382,20.262407883077763,655,655,22,22,1,1,0,1,1,2011,1,1,1,5,5,5,1,3,1,1,1,5,5,5,1,3,1,1
102.00207959782179,20.2940301828935,664,664,44,44,1,1,0,1,1,2011,1,1,5,5,1,1,5,3,1,1,5,5,1,1,5,3,1,1
103.83900899119662,20.54191939476624,760,760,22,22,1,1,0,1,1,2011,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
100.7561580336307,19.953890677141914,773,773,22,22,1,1,0,1,1,2011,2,1,3,1,1,1,5,5,1,1,3,5,1,1,5,5,1,1
103.66741787015833,20.28618598783386,72,72,22,22,1,1,0,1,1,2012,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
103.9926907248,20.184000564707024,173,173,22,22,1,1,0,1,1,2012,1,1,5,1,1,1,5,5,1,1,5,5,1,5,5,5,1,1
100.54962915768422,19.748675438137532,224,224,44,44,1,1,0,1,1,2012,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,5
101.39887657566096,17.859306046333458,275,275,44,44,1,1,0,1,1,2012,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,5,1,1
100.91391602102973,21.095038143836724,354,354,22,22,1,1,0,1,1,2012,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,5
104.39627525400265,20.13163232708798,375,375,11,11,1,1,0,1,1,2012,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
104.10381797685514,20.52912477333422,376,376,44,44,1,1,0,1,1,2012,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.52911598534416,19.66804904195317,503,503,22,22,1,1,0,1,1,2012,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.56441523548823,19.63434526556854,669,669,22,22,1,1,0,1,1,2012,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
101.99974765740868,20.14639918635055,729,729,22,22,1,1,0,1,1,2012,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
103.31172558767528,20.47932141216766,837,837,44,44,1,1,0,1,1,2012,1,1,1,1,1,1,1,5,1,1,5,5,1,1,5,5,1,1
104.25474705524717,20.497853091120252,382,382,22,22,1,1,0,1,1,2012,2,1,3,5,5,5,5,3,5,1,3,5,5,5,5,3,5,1
104.1264332406017,20.24353795066912,712,712,24,42,1,1,0,1,1,2012,2,1,3,1,1,1,5,3,3,4,3,1,1,1,5,3,3,4
102.46544617597648,19.683443353692436,2,2,22,22,1,1,0,1,1,2013,1,1,5,5,1,1,3,5,1,1,5,5,5,5,3,5,1,5
101.23779205937046,18.308030430774956,25,25,11,11,1,1,0,1,1,2013,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,1
101.37106458063676,18.26378025377419,182,182,22,22,1,1,0,1,1,2013,1,1,5,5,1,1,5,3,1,1,5,5,1,1,5,3,1,1
102.19185410322333,19.595946845683457,191,191,22,22,1,1,0,1,1,2013,1,1,1,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1
100.95995766687744,17.644220799130316,343,343,22,22,1,1,0,1,1,2013,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
100.21527409740663,20.477880804436364,443,443,22,22,1,1,0,1,1,2013,1,1,5,5,1,5,5,3,1,5,5,5,5,5,5,3,1,5
101.53239516465025,18.986683203676193,754,754,44,44,1,1,0,1,1,2013,1,1,1,1,1,1,1,3,1,1,5,5,1,1,5,3,1,1
102.90062969889219,20.952238523348196,962,962,44,44,1,1,0,1,1,2013,1,1,5,5,1,1,5,3,1,1,5,5,1,5,5,3,1,1
101.43782565789316,17.848380454364936,967,967,22,22,1,1,0,1,1,2013,1,1,5,5,1,1,1,3,1,1,5,5,1,1,5,3,1,1
101.38597440666965,20.40473337799892,5,5,44,44,1,1,0,1,1,2014,1,1,5,1,1,1,5,3,1,1,5,5,1,1,5,3,1,1
102.08869492410047,19.355696647650813,78,78,22,22,1,1,0,1,1,2014,1,1,1,1,1,1,5,3,1,1,1,5,1,1,5,3,1,1
104.41034541876124,19.976346569568445,134,134,22,22,1,1,0,1,1,2014,1,1,1,5,1,5,5,3,1,5,1,5,1,5,5,3,1,5
104.06501099108812,20.852013847423162,138,138,22,22,1,1,0,1,1,2014,1,1,5,5,1,1,3,5,1,1,5,5,1,1,3,5,1,1
103.97262685238141,20.44030512352769,283,283,44,44,1,1,0,1,1,2014,1,1,5,1,1,1,5,5,1,1,5,5,1,1,5,5,1,5
104.08978690661152,20.80769529248994,304,304,44,44,1,1,0,1,1,2014,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1
103.08008171219839,20.399147199581375,371,371,22,22,1,1,0,1,1,2014,1,1,1,1,1,1,5,3,1,1,1,5,1,1,5,3,1,1
104.12732782742896,20.695674210372978,442,442,22,22,1,1,0,1,1,2014,1,1,5,1,1,1,5,5,1,5,5,5,1,5,5,5,1,5
103.85260313699071,20.53252342240139,463,463,22,22,1,1,0,1,1,2014,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
104.0804366252688,20.34820498813611,578,578,22,22,1,1,0,1,1,2014,1,1,1,5,1,1,1,5,1,5,1,5,1,1,5,5,1,5
101.74336365531269,19.431889403487542,586,586,22,22,1,1,0,1,1,2014,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,1
102.77143733768216,20.892622268230237,688,688,44,44,1,1,0,1,1,2014,1,1,1,1,1,1,5,3,1,1,1,5,1,1,5,3,1,1
102.18142591214894,20.106067559799513,797,797,22,22,1,1,0,1,1,2014,1,1,1,5,1,1,1,5,1,1,1,5,1,1,5,5,1,1
102.72946530482669,19.601088008276307,812,812,22,22,1,1,0,1,1,2014,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.08202224949295,21.410461638595713,896,896,22,22,1,1,0,1,1,2014,1,1,1,5,1,1,5,3,1,1,5,5,1,1,5,3,1,1
102.7064419712889,19.59158424400651,970,970,22,22,1,1,0,1,1,2014,1,1,1,5,1,1,1,5,1,1,1,5,1,1,5,5,1,1
104.52967930545842,20.152099408199934,972,972,11,11,1,1,0,1,1,2014,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
103.89632225183682,20.373701808867754,644,644,44,44,1,1,0,1,1,2014,2,1,3,1,1,1,1,3,1,1,3,1,1,1,5,3,1,1
100.4272999944781,20.507670607896998,450,450,22,24,1,1,0,1,1,0,1,2,1,3,1,1,1,5,1,3,1,3,1,1,1,5,1,3
101.42283899701161,19.782092040007257,678,678,22,22,1,1,0,1,1,0,1,2,1,3,1,5,5,3,1,1,5,3,5,5,5,3,1,1
101.73693813660506,20.57736617163533,506,506,44,44,1,1,0,1,1,0,4,2,4,3,1,1,5,5,1,1,4,3,1,5,5,5,1,1
101.07176041768581,20.229880873475324,726,726,22,22,1,1,0,1,1,2006,1,2,5,5,1,1,3,1,1,1,5,5,1,5,3,5,1,1
101.87023148395501,19.335280782039398,851,851,44,44,1,1,0,1,1,2007,2,2,3,3,1,5,1,3,1,1,3,3,1,5,5,3,1,1
101.7877015957508,19.857533352932712,155,155,22,22,1,1,0,1,1,2008,1,2,1,3,1,1,3,5,1,1,1,3,1,1,3,5,1,1
101.41270664258234,20.266695711989748,653,653,44,44,1,1,0,1,1,2008,2,2,3,3,1,1,3,1,5,1,3,3,5,5,3,5,5,1
101.57501312248537,18.738388491524194,198,198,22,22,1,1,0,1,1,2010,2,2,3,3,1,1,5,3,1,1,3,3,5,1,5,3,1,1
101.39595464989584,18.361709473625364,894,894,22,22,1,1,0,1,1,2012,1,2,5,3,1,1,5,3,1,1,5,3,1,1,5,3,1,1
101.10879618411629,20.042899153734304,612,612,44,44,1,1,0,1,1,2012,2,2,3,3,1,1,1,3,1,1,3,3,1,1,5,3,1,1
101.67325411843247,20.729388678293287,358,358,22,24,1,1,0,1,1,2013,1,2,1,3,1,1,1,3,1,3,1,3,1,5,1,3,1,3
101.49258001596982,20.852210534668185,657,657,44,44,1,1,0,1,1,2013,1,2,1,3,1,1,1,3,1,5,5,3,1,1,5,3,1,5
101.54529176227959,20.611001288919542,873,873,44,44,1,1,0,1,1,2013,2,2,3,3,1,1,5,3,1,5,3,3,1,1,5,3,1,5
104.37313372618142,20.81357298060208,388,388,44,44,1,1,0,1,1,2014,1,2,1,3,1,1,1,5,1,1,5,3,1,1,5,5,1,1
101.58518545228465,20.132075313938632,493,493,22,22,1,1,0,1,1,2014,1,2,1,3,1,1,1,5,1,1,1,3,1,1,1,5,1,1
101.75425306298109,20.804039728947473,444,444,22,22,1,1,0,1,1,2014,2,2,5,3,1,1,1,1,1,5,5,3,1,1,5,5,1,5
102.93410472484238,19.89620039937371,403,403,22,22,1,1,0,1,1,0,1,3,1,3,1,1,5,1,1,1,5,3,1,1,5,1,1,1
104.05349956808466,20.57005789976074,490,490,22,22,1,1,0,1,1,0,1,3,1,3,1,1,5,5,1,1,5,3,1,1,5,5,1,1
101.9512498762004,19.396776814530625,979,979,22,24,1,1,0,1,1,2009,2,3,3,3,5,5,1,5,1,3,3,3,5,5,5,5,1,3
101.74429296958995,19.64175494925373,308,308,44,44,1,1,0,1,1,2012,1,3,5,3,1,1,3,5,1,1,5,3,1,1,3,5,1,1
102.9162664330852,19.945849831166854,278,278,22,22,1,1,0,1,1,2014,1,3,1,3,1,1,1,3,1,1,5,3,1,1,1,3,1,1
103.98325883676665,19.9996220810964,877,877,22,24,1,1,0,1,1,2014,1,3,1,3,1,5,3,5,1,3,1,3,1,5,3,5,1,3
102.82305645737766,20.871613577063037,387,387,22,22,1,1,0,1,1,0,3,4,3,4,1,1,1,5,1,1,3,4,1,1,5,5,1,1
102.48286552145028,19.48294486536335,764,764,44,44,1,1,0,1,1,0,5,4,2,2,1,5,5,5,1,1,2,2,5,5,5,5,1,1
101.47579542814381,17.858275886018806,665,665,22,22,1,1,0,1,1,2010,3,4,3,4,1,1,5,5,1,1,3,4,1,1,5,5,1,1
101.99549777872687,19.780998478006005,749,749,22,22,1,1,0,1,1,2010,3,4,3,4,1,1,5,5,1,1,3,4,1,1,5,5,1,1
104.11854386465063,20.72029544908083,323,323,44,44,1,1,0,1,1,2012,5,4,2,4,5,1,5,3,1,1,2,4,5,1,5,3,1,1
101.36991568771916,18.35959009957416,338,338,22,22,1,1,0,1,1,2013,5,4,2,4,1,1,1,5,1,1,2,4,1,1,5,5,1,1
102.51781229261987,19.420303564747144,541,541,22,22,1,1,0,1,1,2014,5,4,2,4,5,5,5,3,1,1,2,4,5,5,5,3,1,1
104.29598262006698,20.72761823019636,28,28,44,44,1,1,0,1,1,0,5,5,2,2,1,1,1,5,1,1,2,2,5,1,5,5,1,1
101.35562285470601,17.80381725719406,101,101,44,44,1,1,0,1,1,0,5,5,2,2,1,1,1,1,1,1,2,2,5,1,1,1,1,1
102.46772136441173,19.702438749581567,261,261,44,44,1,1,0,1,1,0,5,5,2,2,1,1,1,1,1,1,2,2,1,1,5,5,1,1
100.51519256174336,20.307938093743747,286,286,22,22,1,1,0,1,1,0,5,5,2,2,1,1,1,1,1,1,2,2,1,1,5,5,1,1
103.89453036335658,20.139770744413457,395,395,44,44,1,1,0,1,1,0,5,5,2,2,5,1,1,5,1,1,2,2,5,5,5,5,1,1
101.79727121955824,21.029033851630487,409,409,45,54,1,1,0,1,1,0,5,5,2,2,1,1,1,2,3,4,2,2,1,1,1,2,3,4
101.6909128727617,19.202142768143567,436,436,44,44,1,1,0,1,1,0,5,5,2,2,5,1,1,1,1,1,2,2,5,1,5,1,1,1
102.98405091128313,20.157988944883044,548,548,44,44,1,1,0,1,1,0,5,5,2,2,1,1,5,5,1,1,2,2,1,1,5,5,1,1
102.38781111640047,20.418587906115274,572,572,44,44,1,1,0,1,1,0,5,5,2,2,5,5,5,5,1,1,2,2,5,5,5,5,1,1
101.23812406296663,18.16105791057152,595,595,45,55,1,1,0,1,1,0,5,5,2,2,1,1,1,2,3,2,2,2,5,1,1,2,3,2
102.50861320950689,19.330503577926006,608,608,22,22,1,1,0,1,1,0,5,5,2,2,1,1,1,5,1,1,2,2,1,1,5,5,1,1
102.52395144404632,20.76081609185806,856,856,44,44,1,1,0,1,1,0,5,5,2,2,5,1,5,1,1,1,2,2,5,5,5,5,1,1
101.70800254923628,19.259854211431133,866,866,44,44,1,1,0,1,1,0,5,5,2,2,1,5,1,1,1,1,2,2,1,5,1,1,1,1
102.47584367425263,20.464853803954085,908,908,44,44,1,1,0,1,1,0,5,5,2,2,1,1,1,1,1,1,2,2,5,5,1,1,1,1
104.26260064115228,20.89716103626461,995,995,44,44,1,1,0,1,1,0,5,5,2,2,5,1,1,1,1,1,2,2,5,1,5,1,1,1
101.17963222815868,20.28557984383653,477,477,44,44,1,1,0,1,1,2009,5,5,2,2,5,5,3,5,1,1,2,2,5,5,3,5,1,1
102.4120642305402,20.650818525129207,299,299,44,44,1,1,0,1,1,2010,5,5,2,2,1,1,5,5,1,1,2,2,5,1,5,5,1,1
101.20229562033245,19.845741328672332,495,495,44,44,1,1,0,1,1,2010,5,5,2,2,1,1,5,3,1,1,2,2,1,1,5,3,1,1
103.48616895228,20.75383599070718,682,682,44,44,1,1,0,1,1,2010,5,5,2,2,1,1,1,3,1,1,2,2,1,1,5,3,1,1
102.46029256234124,20.326475603762944,95,95,44,44,1,1,0,1,1,2012,5,5,2,2,1,1,5,3,1,1,2,2,5,1,5,3,1,1
100.58662296648755,19.83668843905453,350,350,24,44,1,1,0,1,1,2012,5,5,2,2,2,2,3,5,3,1,2,2,2,2,3,5,3,1
101.01482195029382,21.267094209303153,156,156,44,44,1,1,0,1,1,2014,5,5,2,2,1,1,3,5,1,1,2,2,1,1,3,5,1,1
101.32128693093732,19.292808591997286,785,785,22,22,1,1,0,1,1,2014,5,5,2,2,1,1,5,3,1,1,2,2,1,1,5,3,1,1
101.53179841793518,19.992154009819114,10,10,55,55,2,2,0,2,2,0,1,1,1,5,2,2,2,2,2,2,5,5,2,2,2,2,2,2
102.35313617266091,19.747647049396587,259,259,55,55,2,2,0,2,2,0,1,1,1,1,2,2,2,3,2,2,1,1,2,2,2,3,2,2
101.18996120980135,17.96576706594925,418,418,55,55,2,2,0,2,2,0,1,1,1,5,2,2,2,2,2,2,1,5,2,2,2,2,2,2
102.33363138633575,20.227076453057105,555,555,54,44,2,2,0,2,2,0,1,1,1,1,2,2,3,5,4,1,5,1,2,2,3,5,4,1
100.36581322978094,20.366503468740614,719,719,55,55,2,2,0,2,2,0,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
103.28203702946858,19.936215650440996,393,393,55,55,2,2,0,2,2,2006,1,1,1,5,2,2,3,2,2,2,5,5,2,2,3,2,2,2
101.37744504209272,18.02323515955505,272,272,55,55,2,2,0,2,2,2009,2,1,3,5,2,2,2,3,2,2,3,5,2,2,2,3,2,2
102.94034541650383,21.04267452215298,735,735,55,55,2,2,0,2,2,0,1,2,5,3,2,2,3,2,2,2,5,3,2,2,3,2,2,2
101.29481740631984,18.305086635008415,798,798,55,55,2,2,0,2,2,0,1,3,5,3,2,2,2,2,2,2,5,3,2,2,2,2,2,2
101.21009643167055,17.97644758553444,547,547,55,55,2,2,0,2,2,0,3,5,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
102.38203822217238,19.95665437767786,9,9,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2
101.18325992139717,21.1608589937607,77,77,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102.61349176358618,19.281784080337733,133,133,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.08122408757367,19.860979047250286,226,226,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.39242924211325,20.97003376434397,254,254,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.31401174572729,17.710725683999385,303,303,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100.94235548331403,21.172831341386335,379,379,54,44,2,2,0,2,2,0,5,5,2,2,2,2,2,1,4,1,2,2,2,2,2,5,4,1
101.26774521937914,18.112912006338398,592,592,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.09604987496597,21.208114781116066,623,623,45,55,2,2,0,2,2,0,5,5,3,2,5,1,1,2,3,2,3,2,5,1,1,2,3,2
101.35574222462961,20.432794134711553,720,720,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100.45450387747387,20.216582744079158,818,818,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102.62756537534337,19.39386483647173,864,864,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
101.73305762016074,18.529189557345013,878,878,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
103.92980744486835,20.353039269583647,978,978,55,55,2,2,0,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102.3673516937113,19.995714733147757,769,769,55,55,2,2,0,2,2,2008,5,5,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2
101.03973700850247,21.209778110408678,26,26,55,55,2,2,0,2,2,2014,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102.04981265923053,20.076290466546514,269,269,44,44,3,1,0,1,3,2010,1,1,1,1,3,1,5,5,1,1,1,1,3,1,5,5,5,1
103.9977988514225,20.012987267007794,484,484,44,44,3,3,0,3,3,2005,1,1,5,1,3,3,5,1,1,1,5,1,3,3,5,1,5,1
102.42201455066615,20.60681514660799,685,685,44,44,3,1,0,1,3,2012,2,2,3,3,3,1,5,5,1,1,3,3,3,5,5,5,1,1
103.39969392745672,20.45467944205965,368,368,44,44,4,1,0,1,4,2014,2,1,3,1,3,1,3,5,1,1,3,1,3,1,3,5,1,1
101.43040585228911,21.189810060548584,91,91,11,11,1,1,2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.31398738725512,20.3171534827203,344,344,44,44,1,1,2000,1,1,0,1,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,1,1
104.24648003101566,20.364180145296814,514,514,22,22,1,1,2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
104.2379139694652,20.176017605531698,629,629,22,22,1,1,2000,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
101.11218435273545,19.98668493290181,857,857,44,44,1,1,2000,1,1,0,1,1,1,1,1,5,5,1,1,1,5,5,5,5,5,1,1,1
104.57077579909955,20.029670777921574,145,145,44,44,1,1,2000,1,1,0,4,1,4,1,5,5,5,5,1,1,4,5,5,5,5,5,1,1
104.41690982951158,20.674670059483216,103,103,44,44,1,1,2000,1,1,2007,5,5,2,2,1,1,5,5,1,1,2,2,5,1,5,5,1,1
101.76749679428525,19.423927030679675,116,116,44,44,1,1,2001,1,1,0,1,1,5,5,1,5,1,5,1,1,5,5,1,5,1,5,1,1
101.36113837418098,20.77394897960878,252,252,22,22,1,1,2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.44844945043901,21.08679193232979,314,314,11,11,1,1,2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101.96914846601894,20.597569253760593,622,622,44,44,1,1,2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102.1536072329838,20.264331948552126,741,741,22,22,1,1,2001,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
100.85436897938703,21.152567931315872,827,827,22,22,1,1,2001,1,1,0,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,5
100.97246329698278,19.920515178522614,926,926,44,44,1,1,2001,1,1,0,4,1,4,5,1,1,5,1,1,1,4,5,5,1,5,5,1,1
100.8932723942645,20.922740297776453,861,861,22,22,1,1,2001,1,1,2006,1,1,1,1,1,1,3,5,1,1,5,1,5,1,3,5,1,1
100.83585033522684,19.969849619025652,825,825,44,44,1,1,2001,1,1,2007,2,1,3,5,5,1,5,1,1,1,3,5,5,1,5,5,1,1
103.87825562799308,20.447311777129162,921,921,22,22,1,1,2001,1,1,2010,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1
101.7305596512229,20.43104072315044,121,121,44,44,1,1,2001,1,1,0,5,5,2,2,1,5,1,5,1,1,2,2,1,5,5,5,5,1
101.28292557321262,17.684152160879478,246,246,55,55,2,2,2001,2,2,0,2,1,3,5,2,2,2,2,2,2,3,5,2,2,2,2,2,2
100.17445234470142,20.61733410334201,3,3,44,44,1,1,2002,1,1,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,1
101.09884886750325,17.78694972216896,71,71,22,22,1,1,2002,1,1,0,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1
101.88166874605528,19.764696045256436,153,153,22,22,1,1,2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,1
101.29307151984978,20.897530982498072,214,214,22,22,1,1,2002,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1
101.01849005680374,20.306338740505108,357,357,22,22,1,1,2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1
100.27406410569596,20.48814555775313,650,650,22,22,1,1,2002,1,1,0,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1
102.1616242544384,19.835175858379888,732,732,22,22,1,1,2002,1,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,5,1,1
102.28535136163374,20.68868570031189,758,758,44,44,1,1,2002,1,1,0,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1
103.25561453383828,20.252216477064117,178,178,22,22,1,1,2002,1,1,2009,1,1,1,1,1,1,3,5,1,1,1,1,1,1,3,5,1,1
101.23043698033833,19.683135748035763,554,554,22,22,1,1,2002,1,1,2013,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,3,1,1
103.26813081834119,20.159116758062645,944,944,44,44,1,1,2002,1,1,2009,1,2,5,3,1,5,5,1,1,5,5,3,1,5,5,1,1,5
101.68368516498624,21.11863141934864,257,257,44,44,1,1,2002,1,1,2014,5,5,2,2,1,1,1,3,1,5,2,2,1,1,5,3,1,5
103.45011632817877,19.951312969579746,307,307,55,55,2,2,2002,2,2,2009,5,5,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2
100.62765909260537,20.04868537440979,14,14,22,22,1,1,2003,1,1,0,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,1,1
103.74915053950882,20.231496063376674,284,284,22,22,1,1,2003,1,1,0,1,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5
103.34531739660011,20.323005364926217,356,356,22,22,1,1,2003,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,1
101.16679482798521,20.01304463883978,809,809,22,22,1,1,2003,1,1,0,1,1,5,5,1,1,5,5,1,1,5,5,1,5,5,5,1,1
102.13578070406669,20.821403138290357,984,984,44,44,1,1,2003,1,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1
103.9735845313496,19.899270927622513,23,23,22,22,1,1,2003,1,1,2009,1,1,5,1,1,1,3,5,1,1,5,1,1,1,3,5,1,1
104.16253940399537,19.98944584154386,383,383,22,22,1,1,2003,1,1,2009,1,1,5,5,1,1,3,1,1,1,5,5,1,1,3,1,1,1
102.1953111423147,20.16343774010249,771,771,44,44,1,1,2003,1,1,2010,1,1,1,1,1,1,5,3,1,1,1,1,1,1,5,3,1,1
101.17405141251302,21.14874365929383,747,747,22,22,1,1,2003,1,1,2012,1,1,1,5,1,1,3,5,1,1,5,5,1,1,3,5,1,1
101.87204740882105,19.567929870874114,996,996,44,44,1,1,2003,1,1,2014,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1
101.97602170764874,19.887911955123467,703,703,44,44,1,1,2003,1,1,2010,4,2,4,3,1,1,1,3,1,1,4,3,1,1,5,3,1,1
100.91582227288545,19.730361423933463,982,982,44,44,1,1,2003,1,1,2011,1,3,1,3,1,1,1,1,1,1,5,3,1,1,5,5,1,1
102.24796962926985,20.071907411097257,750,750,22,22,1,1,2003,1,1,0,5,4,2,4,5,5,1,5,1,1,2,4,5,5,5,5,1,1
101.96913257656584,20.800934249914093,169,169,44,44,1,1,2003,1,1,0,5,5,2,2,1,1,1,5,5,1,2,2,5,1,5,5,5,1
