LON,LAT,PLOTID,ERPD_LON,ERPD_LAT
104.1424676,20.15330404,330,104.1424676,20.15330404
103.0174501,21.02983799,331,103.0174501,21.02983799
101.2043849,18.1172884,332,101.2043849,18.1172884
103.5963242,20.64536975,333,103.5963242,20.64536975
103.7013424,20.64018012,334,103.7013424,20.64018012
102.3501621,20.71842951,335,102.3501621,20.71842951
104.4760675,20.02786553,336,104.4760675,20.02786553
103.1763047,20.88694458,337,103.1763047,20.88694458
101.3699589,18.35972298,338,101.3699589,18.35972298
103.2019165,20.30645701,339,103.2019165,20.30645701
103.8835146,20.8545727,340,103.8835146,20.8545727
103.0893561,20.71400744,341,103.0893561,20.71400744
101.7543185,20.24415254,342,101.7543185,20.24415254
100.9600162,17.64426105,343,100.9600162,17.64426105
101.3138618,20.31716835,344,101.3138618,20.31716835
101.0965443,19.87813973,345,101.0965443,19.87813973
102.0490214,20.40395746,346,102.0490214,20.40395746
101.248389,20.62907537,347,101.248389,20.62907537
102.3532805,19.53181357,348,102.3532805,19.53181357
104.2234741,20.58666971,349,104.2234741,20.58666971
100.5866181,19.83651018,350,100.5866181,19.83651018
102.6744918,19.71413122,351,102.6744918,19.71413122
100.787089,19.85615096,352,100.787089,19.85615096
101.410345,19.30148491,353,101.410345,19.30148491
100.914089,21.09515374,354,100.914089,21.09515374
104.5891161,19.85751234,355,104.5891161,19.85751234
103.3453378,20.32287717,356,103.3453378,20.32287717
101.0185852,20.30623927,357,101.0185852,20.30623927
101.6730836,20.72945302,358,101.6730836,20.72945302
101.7585004,19.23625881,359,101.7585004,19.23625881
101.6404708,19.8164058,360,101.6404708,19.8164058
101.7787425,20.05478314,361,101.7787425,20.05478314
102.1908113,20.08992505,362,102.1908113,20.08992505
100.6458188,20.2422688,363,100.6458188,20.2422688
102.6804734,20.80081809,364,102.6804734,20.80081809
101.7658876,21.06780346,365,101.7658876,21.06780346
103.1760112,19.94877544,366,103.1760112,19.94877544
103.579221,20.47153849,367,103.579221,20.47153849
103.3999396,20.4548189,368,103.3999396,20.4548189
101.9634247,19.71459043,369,101.9634247,19.71459043
101.6864758,20.28549399,370,101.6864758,20.28549399
103.0802546,20.39929116,371,103.0802546,20.39929116
101.3472007,19.46704291,372,101.3472007,19.46704291
101.263119,19.382432,373,101.263119,19.382432
102.1893228,20.66697369,374,102.1893228,20.66697369
104.3963427,20.13175807,375,104.3963427,20.13175807
104.1037757,20.52915815,376,104.1037757,20.52915815
102.2828274,20.37660935,377,102.2828274,20.37660935
104.6811567,20.0013348,378,104.6811567,20.0013348
100.9423596,21.17268189,379,100.9423596,21.17268189
102.5904398,20.24252638,380,102.5904398,20.24252638
102.5710062,19.42312589,381,102.5710062,19.42312589
104.2547525,20.49794809,382,104.2547525,20.49794809
104.1625889,19.98934528,383,104.1625889,19.98934528
101.3874093,20.08721819,384,101.3874093,20.08721819
102.1504985,20.79936683,385,102.1504985,20.79936683
101.833602,19.90357415,386,101.833602,19.90357415
102.822995,20.87175111,387,102.822995,20.87175111
104.3732932,20.81342861,388,104.3732932,20.81342861
102.4109297,19.75867996,389,102.4109297,19.75867996
100.9468886,20.78992582,390,100.9468886,20.78992582
101.9302692,20.65341428,391,101.9302692,20.65341428
101.4433033,19.15162455,392,101.4433033,19.15162455
103.2819406,19.93633041,393,103.2819406,19.93633041
104.2044209,20.03397234,394,104.2044209,20.03397234
103.8946902,20.13964409,395,103.8946902,20.13964409
104.7867684,19.95190971,396,104.7867684,19.95190971
100.8386687,20.75253484,397,100.8386687,20.75253484
101.3384551,18.90228383,398,101.3384551,18.90228383
102.0538664,19.96932985,399,102.0538664,19.96932985
101.5174854,20.50292225,400,101.5174854,20.50292225
101.0420381,20.56391016,401,101.0420381,20.56391016
