LON,LAT,PLOTID,ERPD_LON,ERPD_LAT
102.5239955,20.76094211,856,102.5239955,20.76094211
101.1119753,19.98663181,857,101.1119753,19.98663181
103.0361357,19.93619915,858,103.0361357,19.93619915
100.7190056,20.71240787,859,100.7190056,20.71240787
101.3376326,18.08023022,860,101.3376326,18.08023022
100.8931181,20.92268969,861,100.8931181,20.92268969
101.806233,19.8903597,862,101.806233,19.8903597
101.846294,19.64142602,863,101.846294,19.64142602
102.6275289,19.39390468,864,102.6275289,19.39390468
101.9109493,19.70178602,865,101.9109493,19.70178602
101.7078483,19.25995701,866,101.7078483,19.25995701
102.0224749,19.71174939,867,102.0224749,19.71174939
101.249213,18.40911774,868,101.249213,18.40911774
100.240785,20.38893302,869,100.240785,20.38893302
104.0654689,20.93487823,870,104.0654689,20.93487823
101.4011089,19.96402688,871,101.4011089,19.96402688
102.6135647,20.2889182,872,102.6135647,20.2889182
101.5454618,20.61098213,873,101.5454618,20.61098213
103.6238711,20.46268343,874,103.6238711,20.46268343
101.2381593,19.39546221,875,101.2381593,19.39546221
101.4599654,19.66208297,876,101.4599654,19.66208297
103.9832169,19.99961127,877,103.9832169,19.99961127
101.7330067,18.52933308,878,101.7330067,18.52933308
101.5372105,20.46641091,879,101.5372105,20.46641091
101.3939175,21.16278801,880,101.3939175,21.16278801
103.5352428,20.63308795,881,103.5352428,20.63308795
100.5789907,20.99600983,882,100.5789907,20.99600983
101.6320087,20.9570871,883,101.6320087,20.9570871
104.7534044,20.11174533,884,104.7534044,20.11174533
102.6740439,20.53201117,885,102.6740439,20.53201117
102.6618158,20.70001497,886,102.6618158,20.70001497
104.5724088,20.06153085,887,104.5724088,20.06153085
101.349973,18.11552315,888,101.349973,18.11552315
100.6796797,20.57441729,889,100.6796797,20.57441729
103.2007379,20.1374048,890,103.2007379,20.1374048
103.9985936,19.88546637,891,103.9985936,19.88546637
101.0708255,18.41185501,892,101.0708255,18.41185501
102.6726706,20.07272887,893,102.6726706,20.07272887
101.3958545,18.36157132,894,101.3958545,18.36157132
100.8987796,20.41467805,895,100.8987796,20.41467805
101.0818659,21.41039385,896,101.0818659,21.41039385
101.6072732,20.68384047,897,101.6072732,20.68384047
101.6473655,20.49260665,898,101.6473655,20.49260665
102.3143217,20.47524482,899,102.3143217,20.47524482
100.6062812,20.37894925,900,100.6062812,20.37894925
101.1555933,19.62114303,901,101.1555933,19.62114303
101.4198959,18.75520909,902,101.4198959,18.75520909
102.3981879,20.14965661,903,102.3981879,20.14965661
100.4770735,20.22523235,904,100.4770735,20.22523235
100.8012281,20.47007836,905,100.8012281,20.47007836
101.3135975,18.11199494,906,101.3135975,18.11199494
101.7871255,18.73758308,907,101.7871255,18.73758308
102.4755973,20.4646525,908,102.4755973,20.4646525
100.9180948,20.8098598,909,100.9180948,20.8098598
101.4818844,19.31089354,910,101.4818844,19.31089354
102.2180431,19.65910401,911,102.2180431,19.65910401
101.8631367,20.79552446,912,101.8631367,20.79552446
101.56186,19.47727789,913,101.56186,19.47727789
101.6813147,20.04835745,914,101.6813147,20.04835745
100.7137895,20.75734439,915,100.7137895,20.75734439
100.5774448,20.80021933,916,100.5774448,20.80021933
104.9166971,20.07255742,917,104.9166971,20.07255742
102.3825545,20.61341354,918,102.3825545,20.61341354
101.5054618,19.70511893,919,101.5054618,19.70511893
101.3606313,18.61920065,920,101.3606313,18.61920065
103.8780481,20.44715386,921,103.8780481,20.44715386
101.5819335,18.67313108,922,101.5819335,18.67313108
101.2240246,20.55848539,923,101.2240246,20.55848539
102.2729515,20.32128983,924,102.2729515,20.32128983
101.5836479,20.28690611,925,101.5836479,20.28690611
100.9725872,19.92050383,926,100.9725872,19.92050383
102.109341,20.39653035,927,102.109341,20.39653035
102.9939545,20.31731935,928,102.9939545,20.31731935
103.0363096,20.93684109,929,103.0363096,20.93684109
100.4258047,20.7439778,930,100.4258047,20.7439778
102.3296169,20.39620775,931,102.3296169,20.39620775
102.7146461,19.87091147,932,102.7146461,19.87091147
104.1959376,20.56137265,933,104.1959376,20.56137265
104.3314157,20.37075912,934,104.3314157,20.37075912
101.4273197,19.10854188,935,101.4273197,19.10854188
101.4614734,20.89032883,936,101.4614734,20.89032883
101.266048,18.80426938,937,101.266048,18.80426938
101.1416115,20.86721639,938,101.1416115,20.86721639
104.440643,19.93310148,939,104.440643,19.93310148
102.1052452,19.59006293,940,102.1052452,19.59006293
103.1798582,19.99873031,941,103.1798582,19.99873031
101.4134591,20.60326878,942,101.4134591,20.60326878
100.6174906,20.07629588,943,100.6174906,20.07629588
103.2679846,20.15923622,944,103.2679846,20.15923622
100.6015113,20.62097828,945,100.6015113,20.62097828
101.4608584,20.99157363,946,101.4608584,20.99157363
104.2502761,20.36274898,947,104.2502761,20.36274898
102.8516455,20.49041566,948,102.8516455,20.49041566
101.952739,20.43235426,949,101.952739,20.43235426
101.7378498,19.81409168,950,101.7378498,19.81409168
101.7519517,19.55302468,951,101.7519517,19.55302468
101.6685103,20.12248336,952,101.6685103,20.12248336
101.5617792,21.14142231,953,101.5617792,21.14142231
104.4483217,20.52698068,954,104.4483217,20.52698068
102.580226,20.1426599,955,102.580226,20.1426599
101.7497868,20.78455954,956,101.7497868,20.78455954
102.7458096,20.14316712,957,102.7458096,20.14316712
101.9098246,20.898225,958,101.9098246,20.898225
104.0238105,20.3259664,959,104.0238105,20.3259664
101.014074,21.37767783,960,101.014074,21.37767783
101.8217572,19.94828358,961,101.8217572,19.94828358
102.9006722,20.95220736,962,102.9006722,20.95220736
102.2430916,20.20279803,963,102.2430916,20.20279803
101.1517005,18.55139038,964,101.1517005,18.55139038
101.4336137,21.04978014,965,101.4336137,21.04978014
100.9650904,19.73017187,966,100.9650904,19.73017187
101.4379645,17.84843527,967,101.4379645,17.84843527
103.1697779,20.05484464,968,103.1697779,20.05484464
103.1739046,20.82457479,969,103.1739046,20.82457479
102.7064517,19.5916001,970,102.7064517,19.5916001
104.8369552,19.8666442,971,104.8369552,19.8666442
104.5298058,20.15204182,972,104.5298058,20.15204182
101.9993099,19.83406225,973,101.9993099,19.83406225
104.0768289,20.28138539,974,104.0768289,20.28138539
103.4889539,20.13018554,975,103.4889539,20.13018554
102.6539522,20.4016905,976,102.6539522,20.4016905
101.7256803,20.354359,977,101.7256803,20.354359
103.9300204,20.35306541,978,103.9300204,20.35306541
101.9514034,19.39661679,979,101.9514034,19.39661679
101.2515264,18.34559309,980,101.2515264,18.34559309
100.8441832,21.11024634,981,100.8441832,21.11024634
100.9159254,19.73035512,982,100.9159254,19.73035512
102.9726635,20.78010988,983,102.9726635,20.78010988
102.1358279,20.82124286,984,102.1358279,20.82124286
101.7231662,21.03974785,985,101.7231662,21.03974785
104.65015,20.15592318,986,104.65015,20.15592318
102.5549067,19.27666543,987,102.5549067,19.27666543
104.3158306,19.95434498,988,104.3158306,19.95434498
102.3270366,19.51366146,989,102.3270366,19.51366146
104.277659,19.91765637,990,104.277659,19.91765637
100.9689685,21.00662437,991,100.9689685,21.00662437
101.0777581,20.21617895,992,101.0777581,20.21617895
101.3723946,20.39411229,993,101.3723946,20.39411229
101.3674345,19.28938237,994,101.3674345,19.28938237
104.2623995,20.89720865,995,104.2623995,20.89720865
101.872174,19.56778781,996,101.872174,19.56778781
103.740116,20.71880207,997,103.740116,20.71880207
103.7645874,20.61411577,998,103.7645874,20.61411577
101.6709631,19.82770602,999,101.6709631,19.82770602
